# -*- coding: utf-8 -*-
id,user,created_at,version,body,score,positive,negative,0
1515703346,1475305,2023/4/25,v3.2.4,"```
[info] *** 4 TESTS FAILED ***
[error] Failed tests:
[error] 	org.apache.spark.sql.UserDefinedFunctionE2ETestSuite
[error] (connect-client-jvm / Test / test) sbt.TestsFailedException: Tests unsuccessful
[error] Total time: 114 s (01:54), completed Apr 20, 2023 4:32:20 AM
```

https://github.com/LuciferYang/spark/actions/runs/4749019479/jobs/8438173582

Rerunning these four cases still failed ....","1,-3    ",1,-3,-2
1515703854,6477701,2023/4/25,v3.2.4,Hmmmm .... ,"1,-1    ",1,-1,0
1515708806,1475305,2023/4/25,v3.2.4,"@HyukjinKwon It seems inevitable to fail, not random... 

local run `build/sbt ""connect-client-jvm/test` 3 times, all four cases have failed.

I'll go have lunch first and  investigate in the afternoon ...

","1,-1    ",1,-1,0
1515746425,6477701,2023/4/25,v3.2.4,Seems like it was because of https://github.com/apache/spark/commit/09a43531d30346bb7c8d213822513dc35c70f82e. Let's close this :-). Thanks for your effort though.,"1,-1    ",1,-1,0
1515752319,1475305,2023/4/25,v3.2.4,"@HyukjinKwon Do you know the maximum memory that GA instances can use? 

I checked the logs and found that with the same memory configuration, logs similar to `In the last 10 seconds, 5.524 (55.8%) were spent in GC` are printed more times in GA than locally

","1,-1    ",1,-1,0
1515762165,6477701,2023/4/25,v3.2.4,Its 7GB / 2cores IIRC (https://docs.github.com/en/actions/using-github-hosted-runners/about-github-hosted-runners#supported-runners-and-hardware-resources),"1,-2    ",1,-2,-1
1515765515,1475305,2023/4/25,v3.2.4,"hmm... I suggest add more memory. I have seen new `GC overhead limit exceeded.` on GA today. If 7G is available, we can directly make the mima check use 5G

","1,-2    ",1,-2,-1
1515766154,1475305,2023/4/25,v3.2.4,Can you help me to re open this one ? @HyukjinKwon ,"1,-1    ",1,-1,0
1515767671,1475305,2023/4/25,v3.2.4,thanks @HyukjinKwon ,"1,-1    ",1,-1,0
1515775459,6477701,2023/4/25,v3.2.4,"Actually MiMa check seems fine, and doesn;t seem failing.","1,-1    ",1,-1,0
1515776395,1475305,2023/4/25,v3.2.4,"@pan3793 I remember you provided an OOM case this morning. Can you provide a link?

","1,-1    ",1,-1,0
1515777189,26535726,2023/4/25,v3.2.4,"> @pan3793 I remember you provided an OOM case this morning. Can you provide a link?

https://github.com/pan3793/spark/actions/runs/4746374013/jobs/8431906344","1,-1    ",1,-1,0
1515778785,1475305,2023/4/25,v3.2.4,"OK, Let's open this pr for a few days. If the master has  mima check OOM, there is no need to resubmit

","1,-1    ",1,-1,0
1515938627,32387433,2023/4/25,v3.2.4,OOM too. https://github.com/Hisoka-X/spark/actions/runs/4751425402/jobs/8441304002,"1,-1    ",1,-1,0
1515940157,1475305,2023/4/25,v3.2.4,"> OOM too. https://github.com/Hisoka-X/spark/actions/runs/4751425402/jobs/8441304002

with 5g?","1,-1    ",1,-1,0
1515944003,32387433,2023/4/25,v3.2.4,"> > OOM too. https://github.com/Hisoka-X/spark/actions/runs/4751425402/jobs/8441304002
> 
> with 5g?

No, I didn't change anything, so it will be 4G?","1,-1    ",1,-1,0
1515955777,1475305,2023/4/25,v3.2.4,"> > > OOM too. https://github.com/Hisoka-X/spark/actions/runs/4751425402/jobs/8441304002
> > 
> > 
> > with 5g?
> 
> No, I didn't change anything, so it will be 4G?

4196m now, It seems that 4196m is not stable enough now

","1,-1    ",1,-1,0
1517178002,1475305,2023/4/25,v3.2.4,"Test once more

","1,-1    ",1,-1,0
1517179887,1475305,2023/4/25,v3.2.4,"From the GA task logs, it can be seen that using 5g only 1 ~ 2 `for better performance` related logs during mima check(w/o this pr, it will print 30+ times and still a possibility of `GC overhead limit exceeded`)



","1,-1    ",1,-1,0
1518928754,1475305,2023/4/25,v3.2.4,"> Its 7GB / 2cores IIRC (https://docs.github.com/en/actions/using-github-hosted-runners/about-github-hosted-runners#supported-runners-and-hardware-resources)

After multiple verifications, I suggest change -Xmx to 5120. From the logs, it will significantly reduce the number of GCs and the amount of time consumed, and there will be no `GC overhead limit exceeded` issue again","1,-1    ",1,-1,0
1519101719,1475305,2023/4/25,v3.2.4,"@HyukjinKwon 

https://github.com/LuciferYang/spark/actions/runs/4776155966/jobs/8491000795

See `GC overhead limit exceeded` again

","1,-1    ",1,-1,0
1519595951,7322292,2023/4/25,v3.2.4,mima test OOM again https://github.com/apache/spark/actions/runs/4783257117/jobs/8503361722,"1,-1    ",1,-1,0
1519597372,7322292,2023/4/25,v3.2.4,merged to master,"1,-2    ",1,-2,-1
1519601176,1475305,2023/4/25,v3.2.4,Let's merge this one to avoid oom :),"1,-1    ",1,-1,0
1519602330,1475305,2023/4/25,v3.2.4,Thanks @zhengruifeng @HyukjinKwon @pan3793 @Hisoka-X ,"1,-1    ",1,-1,0
1515731348,7322292,2023/4/25,v3.2.4,"failure of `UserDefinedFunctionE2ETestSuite ` should be unrelated, but let me take a look","2,-1    ",2,-1,1
1515903570,7322292,2023/4/25,v3.2.4,merged to master,"2,-1    ",2,-1,1
1517079636,6477701,2023/4/25,v3.2.4,cc @haiyangsun-db FYI,"1,-1    ",1,-1,0
1518288506,47337188,2023/4/25,v3.2.4,"After double thoughts, we'd better not touch Pandas UDF to preserve backward compatibility. Let me close the PR and have a new prototype.","1,-1    ",1,-1,0
1516131796,32387433,2023/4/25,v3.2.4,cc @cloud-fan ,"2,-1    ",2,-1,1
1516248434,3182036,2023/4/25,v3.2.4,also cc @jchen5 @allisonwang-db ,"2,-1    ",2,-1,1
1517170830,3182036,2023/4/25,v3.2.4,"> I think your fix will fix the COUNT(*) is null case, but break the false case

Hi @jchen5 , can you help add a test for it in a new PR? The current PR passes all tests which means our test coverage is not good.","1,-1    ",1,-1,0
1517200147,32387433,2023/4/25,v3.2.4,"> > I think your fix will fix the COUNT(*) is null case, but break the false case
> 
> Hi @jchen5 , can you help add a test for it in a new PR? The current PR passes all tests which means our test coverage is not good.

If you don't mind, I can also add the required test cases to my PR. However, after I merged #40811, it seems that the current use case has been able to prove the correctness of this PR.😂","2,-1    ",2,-1,1
1517492697,3182036,2023/4/25,v3.2.4,@Hisoka-X do you mean the bug is already fixed now?,"1,-1    ",1,-1,0
1517521661,32387433,2023/4/25,v3.2.4,"> @Hisoka-X do you mean the bug is already fixed now?

Depends on what is correct results of `select *, (select any_value(false) as result from t1 where t0.a = t1.c) from t0)` ?

> if the subquery is something like select false from ... group by c then it will still actually return null on empty inputs.

The current state is as described by @jchen5  . `select false from ... group by c` will return null on empty inputs, not return `false`. I think this is what @jchen5 worry about. You can check by https://github.com/apache/spark/pull/40865#discussion_r1173210161 .

If you think `select false from ... group by c` in subquery should return `false` on empty inputs, this PR have bug now. If you think it should return `null` on empty inputs, this PR are correct.

","1,-1    ",1,-1,0
1517538486,3182036,2023/4/25,v3.2.4,"Before we make a decision, let's try the query with postgres, oracle, db2, etc.","1,-1    ",1,-1,0
1517543820,32387433,2023/4/25,v3.2.4,"> Before we make a decision, let's try the query with postgres, oracle, db2, etc.

Ok. By the way, I check with postgres, it return `null`
![image](https://user-images.githubusercontent.com/32387433/233600204-e254ca5c-daec-43cb-9490-0bf406d5d844.png)
","1,-1    ",1,-1,0
1517695970,790409,2023/4/25,v3.2.4,"> Depends on what is correct results of select *, (select any_value(false) as result from t1 where t0.a = t1.c) from t0) ?

Yes, this should return null on empty data.

I will try to find another test case to check the potential issue I mentioned. Maybe something like `select *, (select false as result from t1 where t0.a = t1.c limit 1) from t0)`(correct answer for that is also null). (This specific case isn't currently supported though)","1,-1    ",1,-1,0
1518139762,790409,2023/4/25,v3.2.4,"I checked the case of `any_value(false)` in a debugger and it works because resultWithZeroTups is NULL there, so that explains why it works - because there's an aggregation value around false, and not just constant false.

This fix seems to work with the cases I've thought of (results match SQL standard semantics and postgres).

I think this PR is mergeable. I'll plan to add some more test coverage for related cases in a future PR.","1,-1    ",1,-1,0
1518501790,32387433,2023/4/25,v3.2.4,kindly ping @cloud-fan . All CI passed.,"1,-1    ",1,-1,0
1523077396,3182036,2023/4/26,v3.2.4,"@Hisoka-X I think it's clearer to use my example to explain the bug. `NullPropagation` triggers the bug for `(count(1)) is null`, but the root cause is the wrong handling of literals when dealing with the count bug. The bug can be triggered when the scalar subquery has a global aggregate with a constant, which can be produced by `NullPropagation` or by the user query directly.","1,-1    ",1,-1,0
1525125052,3182036,2023/4/26,v3.2.4,"thanks, merging to master!","1,-1    ",1,-1,0
1525132518,3182036,2023/4/26,v3.2.4,"It's better to have this fix in 3.4, @Hisoka-X can you open a new PR for 3.4 to backport https://github.com/apache/spark/pull/40946 and this PR together?","1,-1    ",1,-1,0
1525570134,32387433,2023/4/26,v3.2.4,"> It's better to have this fix in 3.4, @Hisoka-X can you open a new PR for 3.4 to backport #40946 and this PR together?

Please check #40977 ","1,-2    ",1,-2,-1
1519482839,7322292,2023/4/26,v3.2.4,the python linter failed,"1,-1    ",1,-1,0
1519852696,7322292,2023/4/26,v3.2.4,merged to master,"2,-1    ",2,-1,1
1515740675,1475305,2023/4/26,v3.2.4,Good catch,"1,-1    ",1,-1,0
1515741631,26535726,2023/4/26,v3.2.4,cc @HyukjinKwon @sunchao ,"1,-1    ",1,-1,0
1516654038,506679,2023/4/26,v3.2.4,"@pan3793 good catch, have you seen any issue caused by this?","2,-1    ",2,-1,1
1516654197,506679,2023/4/26,v3.2.4,"Merged to master, thanks!","1,-1    ",1,-1,0
1516682131,26535726,2023/4/26,v3.2.4,"> @pan3793 good catch, have you seen any issue caused by this?

Not exactly. Since the current Hive 2.3.9 can talk w/ HMS 2.1+ smoothly (plus [HIVE-25500](https://issues.apache.org/jira/browse/HIVE-25500), the HMS versions expand to 1.2+), it's rare to use a custom Hive client version in our production cases.","1,-1    ",1,-1,0
1517268667,7322292,2023/4/26,v3.2.4,"the failed test should be unrelated, but would you mind re-runing it for double check? ","1,-1    ",1,-1,0
1519237747,7322292,2023/4/26,v3.2.4,merged to master,"1,-1    ",1,-1,0
1519206474,6477701,2023/4/26,v3.2.4,@itholic mind rebasing this please?,"1,-2    ",1,-2,-1
1519406813,7322292,2023/4/26,v3.2.4,merged to master,"1,-1    ",1,-1,0
1515823151,26535726,2023/4/26,v3.2.4,cc @HyukjinKwon @sunchao @LuciferYang ,"1,-1    ",1,-1,0
1516886212,506679,2023/4/26,v3.2.4,"Merged to master, thanks!","1,-1    ",1,-1,0
1515952938,3182036,2023/4/26,v3.2.4,cc @wangyum ,"1,-1    ",1,-1,0
1517129845,6477701,2023/4/26,v3.2.4,Merged to master and branch-3.4.,"1,-1    ",1,-1,0
1517130464,6477701,2023/4/26,v3.2.4,Actually ... we need a JIRA since this change is in 3.4.1 but the original change remains in 3.4.0 .. so difficult to set the fixed JRIA version.,"1,-1    ",1,-1,0
1531732218,9700541,2023/4/26,v3.2.4,"Too bad.

To @cloud-fan , as Hyukjin mentioned, we should not revert like this after the official release.

cc @sunchao , too.","1,-2    ",1,-2,-1
1534014167,3182036,2023/4/26,v3.2.4,I've created a new JIRA ticket,"1,-1    ",1,-1,0
1515987900,7322292,2023/4/26,v3.2.4,"actually, `DataFrame.offset` is missing in vanilla pyspark, I will add it in another PR. Since this fix should be also backported to 3.4","1,-1    ",1,-1,0
1517131564,6477701,2023/4/26,v3.2.4,Merged to master and branch-3.4.,"1,-1    ",1,-1,0
1517098141,7322292,2023/4/26,v3.2.4,cc @HyukjinKwon @xinrong-meng ,"1,-1    ",1,-1,0
1517257868,7322292,2023/4/26,v3.2.4,merged to master,"1,-1    ",1,-1,0
1521283194,7322292,2023/4/26,v3.2.4,"except one run failed due to [something unrelated](https://github.com/apache/spark/runs/12992252712), in all other 10 runs the torch tests passed successfully.","1,-1    ",1,-1,0
1521284621,7322292,2023/4/26,v3.2.4,merged to master,"1,-1    ",1,-1,0
1517215926,8537877,2023/4/26,v3.2.4,GA passed after rerunning failed jobs.,"1,-1    ",1,-1,0
1517216066,8537877,2023/4/26,v3.2.4,cc @HyukjinKwon @cloud-fan ,"1,-1    ",1,-1,0
1518922728,8537877,2023/4/26,v3.2.4,cc @dongjoon-hyun ,"1,-1    ",1,-1,0
1519891829,3182036,2023/4/26,v3.2.4,"thanks, merging to master!","1,-1    ",1,-1,0
1516562943,1475305,2023/4/26,v3.2.4,"dup with https://github.com/apache/spark/pull/40860, closed","1,-1    ",1,-1,0
1517177264,1475305,2023/4/26,v3.2.4,cc @dongjoon-hyun @HyukjinKwon ,"1,-1    ",1,-1,0
1522689975,1475305,2023/4/26,v3.2.4,friendly ping @dongjoon-hyun ,"1,-1    ",1,-1,0
1523806413,6477701,2023/4/26,v3.2.4,Merged to master.,"1,-1    ",1,-1,0
1523813028,1475305,2023/4/26,v3.2.4,Thanks @HyukjinKwon ,"1,-1    ",1,-1,0
1516266674,47577197,2023/4/26,v3.2.4,"https://github.com/apache/spark/pull/40408 is related to this. 
CC @LuciferYang  ","1,-1    ",1,-1,0
1517673103,47577197,2023/4/26,v3.2.4,"@LuciferYang Thank you 👍 
","1,-1    ",1,-1,0
1529608564,47577197,2023/4/26,v3.2.4,@HyukjinKwon will you have a look at this? ,"1,-1    ",1,-1,0
1537086687,47577197,2023/4/26,v3.2.4,"> If you don't mind, could you update the PR description with a micro-benchmark like #35679 ?

#35679 is a PR for ""There is a performance optimization ...""
This PR is only to fix dependents that did have CVE issues. 

I dont think that benchmarks for this PR is relevant. ","1,-1    ",1,-1,0
1537190557,9700541,2023/4/26,v3.2.4,"I believe we need to see that this PR doesn't cause any perf regression, @bjornjorgensen .","1,-1    ",1,-1,0
1537199659,47577197,2023/4/26,v3.2.4,"Oh.. I think you have found this https://github.com/tink-crypto/tink-java/issues/6 
He is using 1.7.0 
https://github.com/ks-yim/tink-bm/blob/960a88d69934b40dcfdd9b2aeb94028c64393a84/build.gradle.kts#LL27C11-L27C11
Witch we are also using https://github.com/apache/spark/pull/37473 ","1,-1    ",1,-1,0
1537501785,47577197,2023/4/26,v3.2.4,"Here https://github.com/bjornjorgensen/GoogleThinkBenchmark is the code that I have used to test it.
With
""com.google.crypto.tink"" % ""tink"" % ""1.6.1""
```
[info] compiling 5 Java sources to /home/bjorn/Documents/github/GoogleThinkBenchmark/target/scala-2.12/classes ...
[info] running (fork) org.openjdk.jmh.Main 
[info] # JMH version: 1.31
[info] # VM version: JDK 17.0.6, OpenJDK 64-Bit Server VM, 17.0.6+10-Ubuntu-1ubuntu2
[info] # VM invoker: /usr/lib/jvm/java-17-openjdk-amd64/bin/java
[info] # VM options: <none>
[info] # Blackhole mode: full + dont-inline hint
[info] # Warmup: 5 iterations, 10 s each
[info] # Measurement: 5 iterations, 10 s each
[info] # Timeout: 10 min per iteration
[info] # Threads: 1 thread, will synchronize iterations
[info] # Benchmark mode: Average time, time/op
[info] # Benchmark: com.googlethinkbenchmark.GoogleThinkBenchmark.testAesGcmJceEncrypt
[info] # Run progress: 0.00% complete, ETA 00:08:20
[info] # Fork: 1 of 5
[info] # Warmup Iteration   1: 79207785.709 ns/op
[info] # Warmup Iteration   2: 75605599.346 ns/op
[info] # Warmup Iteration   3: 76214904.538 ns/op
[info] # Warmup Iteration   4: 76989327.792 ns/op
[info] # Warmup Iteration   5: 77099889.177 ns/op
[info] Iteration   1: 75762018.553 ns/op
[info] Iteration   2: 75379888.865 ns/op
[info] Iteration   3: 75498314.789 ns/op
[info] Iteration   4: 75024163.500 ns/op
[info] Iteration   5: 75680816.338 ns/op
[info] # Run progress: 20.00% complete, ETA 00:06:43
[info] # Fork: 2 of 5
[info] # Warmup Iteration   1: 80245617.368 ns/op
[info] # Warmup Iteration   2: 75652339.774 ns/op
[info] # Warmup Iteration   3: 77061164.331 ns/op
[info] # Warmup Iteration   4: 76287806.765 ns/op
[info] # Warmup Iteration   5: 75317346.985 ns/op
[info] Iteration   1: 75686301.880 ns/op
[info] Iteration   2: 75330525.474 ns/op
[info] Iteration   3: 75734112.594 ns/op
[info] Iteration   4: 76288954.348 ns/op
[info] Iteration   5: 76606136.962 ns/op
[info] # Run progress: 40.00% complete, ETA 00:05:02
[info] # Fork: 3 of 5
[info] # Warmup Iteration   1: 80973643.427 ns/op
[info] # Warmup Iteration   2: 77317109.354 ns/op
[info] # Warmup Iteration   3: 76322130.439 ns/op
[info] # Warmup Iteration   4: 76301836.621 ns/op
[info] # Warmup Iteration   5: 77046937.308 ns/op
[info] Iteration   1: 76474108.687 ns/op
[info] Iteration   2: 77131903.554 ns/op
[info] Iteration   3: 76728218.573 ns/op
[info] Iteration   4: 77324718.069 ns/op
[info] Iteration   5: 76930795.244 ns/op
[info] # Run progress: 60.00% complete, ETA 00:03:21
[info] # Fork: 4 of 5
[info] # Warmup Iteration   1: 80497824.184 ns/op
[info] # Warmup Iteration   2: 76670359.000 ns/op
[info] # Warmup Iteration   3: 77410211.954 ns/op
[info] # Warmup Iteration   4: 76880883.221 ns/op
[info] # Warmup Iteration   5: 76903019.008 ns/op
[info] Iteration   1: 76878110.405 ns/op
[info] Iteration   2: 77073021.462 ns/op
[info] Iteration   3: 76818391.687 ns/op
[info] Iteration   4: 76985174.577 ns/op
[info] Iteration   5: 76645837.389 ns/op
[info] # Run progress: 80.00% complete, ETA 00:01:40
[info] # Fork: 5 of 5
[info] # Warmup Iteration   1: 80435216.312 ns/op
[info] # Warmup Iteration   2: 76728526.878 ns/op
[info] # Warmup Iteration   3: 76168514.106 ns/op
[info] # Warmup Iteration   4: 75383839.180 ns/op
[info] # Warmup Iteration   5: 75929712.985 ns/op
[info] Iteration   1: 76427345.038 ns/op
[info] Iteration   2: 76718093.679 ns/op
[info] Iteration   3: 76872120.244 ns/op
[info] Iteration   4: 76085370.545 ns/op
[info] Iteration   5: 76203878.348 ns/op
[info] Result ""com.googlethinkbenchmark.GoogleThinkBenchmark.testAesGcmJceEncrypt"":
[info]   76331532.832 ±(99.9%) 488639.588 ns/op [Average]
[info]   (min, avg, max) = (75024163.500, 76331532.832, 77324718.069), stdev = 652319.870
[info]   CI (99.9%): [75842893.244, 76820172.420] (assumes normal distribution)
[info] # Run complete. Total time: 00:08:24
[info] REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
[info] why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
[info] experiments, perform baseline and negative tests that provide experimental control, make sure
[info] the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
[info] Do not assume the numbers tell you what you want them to tell.
[info] Benchmark                                  Mode  Cnt         Score        Error  Units
[info] GoogleThinkBenchmark.testAesGcmJceEncrypt  avgt   25  76331532.832 ± 488639.588  ns/op
[success] Total time: 509 s (08:29), completed May 7, 2023, 7:19:58 PM
```
With
""com.google.crypto.tink"" % ""tink"" % ""1.9.0""
```
[info] compiling 5 Java sources to /home/bjorn/Documents/github/GoogleThinkBenchmark/target/scala-2.12/classes ...
[info] running (fork) org.openjdk.jmh.Main 
[info] # JMH version: 1.31
[info] # VM version: JDK 17.0.6, OpenJDK 64-Bit Server VM, 17.0.6+10-Ubuntu-1ubuntu2
[info] # VM invoker: /usr/lib/jvm/java-17-openjdk-amd64/bin/java
[info] # VM options: <none>
[info] # Blackhole mode: full + dont-inline hint
[info] # Warmup: 5 iterations, 10 s each
[info] # Measurement: 5 iterations, 10 s each
[info] # Timeout: 10 min per iteration
[info] # Threads: 1 thread, will synchronize iterations
[info] # Benchmark mode: Average time, time/op
[info] # Benchmark: com.googlethinkbenchmark.GoogleThinkBenchmark.testAesGcmJceEncrypt
[info] # Run progress: 0.00% complete, ETA 00:08:20
[info] # Fork: 1 of 5
[info] # Warmup Iteration   1: 81974464.393 ns/op
[info] # Warmup Iteration   2: 78344967.031 ns/op
[info] # Warmup Iteration   3: 77870422.233 ns/op
[info] # Warmup Iteration   4: 76366142.015 ns/op
[info] # Warmup Iteration   5: 76969131.346 ns/op
[info] Iteration   1: 77587424.279 ns/op
[info] Iteration   2: 77137913.315 ns/op
[info] Iteration   3: 76307498.705 ns/op
[info] Iteration   4: 76561784.282 ns/op
[info] Iteration   5: 77806261.512 ns/op
[info] # Run progress: 20.00% complete, ETA 00:06:42
[info] # Fork: 2 of 5
[info] # Warmup Iteration   1: 80478869.944 ns/op
[info] # Warmup Iteration   2: 77009168.477 ns/op
[info] # Warmup Iteration   3: 77253208.562 ns/op
[info] # Warmup Iteration   4: 77522236.047 ns/op
[info] # Warmup Iteration   5: 77473338.262 ns/op
[info] Iteration   1: 77294234.708 ns/op
[info] Iteration   2: 77547845.969 ns/op
[info] Iteration   3: 77319105.646 ns/op
[info] Iteration   4: 77437665.792 ns/op
[info] Iteration   5: 76279051.841 ns/op
[info] # Run progress: 40.00% complete, ETA 00:05:02
[info] # Fork: 3 of 5
[info] # Warmup Iteration   1: 81151850.952 ns/op
[info] # Warmup Iteration   2: 77319736.377 ns/op
[info] # Warmup Iteration   3: 77127278.746 ns/op
[info] # Warmup Iteration   4: 77566176.907 ns/op
[info] # Warmup Iteration   5: 77195342.962 ns/op
[info] Iteration   1: 77081135.108 ns/op
[info] Iteration   2: 77275550.108 ns/op
[info] Iteration   3: 76869123.466 ns/op
[info] Iteration   4: 77654387.488 ns/op
[info] Iteration   5: 77896922.171 ns/op
[info] # Run progress: 60.00% complete, ETA 00:03:21
[info] # Fork: 4 of 5
[info] # Warmup Iteration   1: 82232457.566 ns/op
[info] # Warmup Iteration   2: 78139230.227 ns/op
[info] # Warmup Iteration   3: 78621229.438 ns/op
[info] # Warmup Iteration   4: 78189807.516 ns/op
[info] # Warmup Iteration   5: 78500250.758 ns/op
[info] Iteration   1: 78417104.656 ns/op
[info] Iteration   2: 77769043.891 ns/op
[info] Iteration   3: 78550508.242 ns/op
[info] Iteration   4: 78590966.453 ns/op
[info] Iteration   5: 78112666.589 ns/op
[info] # Run progress: 80.00% complete, ETA 00:01:40
[info] # Fork: 5 of 5
[info] # Warmup Iteration   1: 80581520.376 ns/op
[info] # Warmup Iteration   2: 77263616.777 ns/op
[info] # Warmup Iteration   3: 76836909.809 ns/op
[info] # Warmup Iteration   4: 77991064.147 ns/op
[info] # Warmup Iteration   5: 76437476.748 ns/op
[info] Iteration   1: 77256809.777 ns/op
[info] Iteration   2: 78291977.688 ns/op
[info] Iteration   3: 77834381.442 ns/op
[info] Iteration   4: 77869096.798 ns/op
[info] Iteration   5: 77068233.792 ns/op
[info] Result ""com.googlethinkbenchmark.GoogleThinkBenchmark.testAesGcmJceEncrypt"":
[info]   77512667.749 ±(99.9%) 474041.907 ns/op [Average]
[info]   (min, avg, max) = (76279051.841, 77512667.749, 78590966.453), stdev = 632832.384
[info]   CI (99.9%): [77038625.841, 77986709.656] (assumes normal distribution)
[info] # Run complete. Total time: 00:08:23
[info] REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
[info] why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
[info] experiments, perform baseline and negative tests that provide experimental control, make sure
[info] the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
[info] Do not assume the numbers tell you what you want them to tell.
[info] Benchmark                                  Mode  Cnt         Score        Error  Units
[info] GoogleThinkBenchmark.testAesGcmJceEncrypt  avgt   25  77512667.749 ± 474041.907  ns/op
[success] Total time: 510 s (08:30), completed May 7, 2023, 7:34:13 PM
```","1,-1    ",1,-1,0
